# _tick,_time,plr_track_level,track_level,mean_env_return,adversary_env_pg_loss,adversary_env_value_loss,adversary_env_dist_entropy,agent_plr_passable_mass,agent_plr_max_score,agent_plr_weighted_num_edits,steps,total_episodes,total_seeds,total_student_grad_updates,mean_agent_return,agent_value_loss,agent_pg_loss,agent_dist_entropy,mean_adversary_agent_return,adversary_value_loss,adversary_pg_loss,adversary_dist_entropy,kl_loss_advagent_agent,kl_loss_agent_advagent,agent_action_complexity,adversary_action_complexity,solved_rate:Cantilever-Adversarial-Mode1-v0,test_returns:Cantilever-Adversarial-Mode1-v0,reward_metric:Cantilever-Adversarial-Mode1-v0,node_Id:Cantilever-Adversarial-Mode1-v0,solved_rate:Cantilever-Adversarial-Mode2-v0,test_returns:Cantilever-Adversarial-Mode2-v0,reward_metric:Cantilever-Adversarial-Mode2-v0,node_Id:Cantilever-Adversarial-Mode2-v0,solved_rate:Cantilever-Adversarial-Mode3-v0,test_returns:Cantilever-Adversarial-Mode3-v0,reward_metric:Cantilever-Adversarial-Mode3-v0,node_Id:Cantilever-Adversarial-Mode3-v0,solved_rate:Cantilever-Adversarial-Mode4-v0,test_returns:Cantilever-Adversarial-Mode4-v0,reward_metric:Cantilever-Adversarial-Mode4-v0,node_Id:Cantilever-Adversarial-Mode4-v0,solved_rate:Cantilever-Adversarial-Mode5-v0,test_returns:Cantilever-Adversarial-Mode5-v0,reward_metric:Cantilever-Adversarial-Mode5-v0,node_Id:Cantilever-Adversarial-Mode5-v0,solved_rate:Cantilever-Adversarial-Mode12-v0,test_returns:Cantilever-Adversarial-Mode12-v0,reward_metric:Cantilever-Adversarial-Mode12-v0,node_Id:Cantilever-Adversarial-Mode12-v0,solved_rate:Cantilever-Adversarial-Mode23-v0,test_returns:Cantilever-Adversarial-Mode23-v0,reward_metric:Cantilever-Adversarial-Mode23-v0,node_Id:Cantilever-Adversarial-Mode23-v0,solved_rate:Cantilever-Adversarial-Mode34-v0,test_returns:Cantilever-Adversarial-Mode34-v0,reward_metric:Cantilever-Adversarial-Mode34-v0,node_Id:Cantilever-Adversarial-Mode34-v0,solved_rate:Cantilever-Adversarial-Mode45-v0,test_returns:Cantilever-Adversarial-Mode45-v0,reward_metric:Cantilever-Adversarial-Mode45-v0,node_Id:Cantilever-Adversarial-Mode45-v0,solved_rate:Cantilever-Adversarial-Mode123-v0,test_returns:Cantilever-Adversarial-Mode123-v0,reward_metric:Cantilever-Adversarial-Mode123-v0,node_Id:Cantilever-Adversarial-Mode123-v0,solved_rate:Cantilever-Adversarial-Mode234-v0,test_returns:Cantilever-Adversarial-Mode234-v0,reward_metric:Cantilever-Adversarial-Mode234-v0,node_Id:Cantilever-Adversarial-Mode234-v0,solved_rate:Cantilever-Adversarial-Mode345-v0,test_returns:Cantilever-Adversarial-Mode345-v0,reward_metric:Cantilever-Adversarial-Mode345-v0,node_Id:Cantilever-Adversarial-Mode345-v0,solved_rate:Cantilever-Adversarial-Mode1234-v0,test_returns:Cantilever-Adversarial-Mode1234-v0,reward_metric:Cantilever-Adversarial-Mode1234-v0,node_Id:Cantilever-Adversarial-Mode1234-v0,solved_rate:Cantilever-Adversarial-Mode2345-v0,test_returns:Cantilever-Adversarial-Mode2345-v0,reward_metric:Cantilever-Adversarial-Mode2345-v0,node_Id:Cantilever-Adversarial-Mode2345-v0,solved_rate:Cantilever-Adversarial-Mode12345-v0,test_returns:Cantilever-Adversarial-Mode12345-v0,reward_metric:Cantilever-Adversarial-Mode12345-v0,node_Id:Cantilever-Adversarial-Mode12345-v0,sps
38,1754485154.6028016,2.25,,0.0,0.0,0.0,0.0,1.0,76.47916674613953,0.0,1400832,5472,640,151,6.648537076711685,0.20007916986942292,-0.00019390438683331013,2.446434831619263,0,0.0,0.0,0.0,,,60.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.3035918281791
39,1754485212.806435,,5.0,0.0,0.0,0.0,0.0,1.0,98.93130660057068,0.0,1433600,5600,672,154,5.076109965564992,0.14486046731472016,6.7055225372314455e-09,2.5361367225646974,0,0.0,0.0,0.0,,,61.875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.86630515358974
40,1754485275.7100089,5.5,,0.0,0.0,0.0,0.0,1.0,82.39283561706543,0.0,1470464,5744,688,158,8.145835585929756,0.31547667384147643,-0.0001614365726709366,2.3593183040618895,0,0.0,0.0,0.0,,,59.604166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.58700535076935
41,1754485337.7013834,4.25,,0.0,0.0,0.0,0.0,0.9999999999999999,85.10848879814148,0.0,1507328,5888,704,162,7.645035804394581,0.2364763766527176,-6.882818415760994e-05,2.375965690612793,0,0.0,0.0,0.0,,,60.083333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3716930616233
42,1754485395.904334,3.0,,0.0,0.0,0.0,0.0,1.0,69.7691023349762,0.0,1540096,6016,736,165,6.660788398210174,0.21450321972370148,-5.019260570406914e-05,2.3909128189086912,0,0.0,0.0,0.0,,,59.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.8659726566201
43,1754485467.4610395,4.25,,0.0,0.0,0.0,0.0,1.0,88.11630010604858,0.0,1581056,6176,736,170,7.937479431508396,0.2427908033132553,-6.006564944982529e-06,2.38810396194458,0,0.0,0.0,0.0,,,59.770833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.1959541439409
44,1754485529.7309487,,5.1875,0.0,0.0,0.0,0.0,1.0,66.32913947105408,0.0,1617920,6320,752,174,4.716971019990597,0.14762808084487916,1.3038516044616698e-09,2.423205757141113,0,0.0,0.0,0.0,,,60.541666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.91071812508153
45,1754485591.459304,7.5,,0.0,0.0,0.0,0.0,1.0,73.54397773742676,0.0,1654784,6464,768,178,8.352862180293016,0.33069860339164736,-2.3930054157972336e-05,2.3151611328125,0,0.0,0.0,0.0,,,58.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.7800819832459
46,1754485659.7821789,4.25,,0.0,0.0,0.0,0.0,0.9999999999999996,76.7061710357666,0.0,1695744,6624,768,183,7.132370181338575,0.24395684897899628,-0.00010411678813397885,2.364621162414551,0,0.0,0.0,0.0,,,59.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7605858452983
47,1754485727.1643507,4.0,,0.0,0.0,0.0,0.0,1.0,92.55456328392029,0.0,1736704,6784,768,188,8.413268493074012,0.2568851411342621,-8.531112689524889e-05,2.3213016033172607,0,0.0,0.0,0.0,,,59.395833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.91048732098585
48,1754485783.4509127,4.25,,0.0,0.0,0.0,0.0,1.0,71.307373046875,0.0,1769472,6912,800,191,6.025260131193173,0.2414385348558426,-0.00014894772320985794,2.395417404174805,0,0.0,0.0,0.0,,,60.479166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.94361424427694
49,1754485832.4259896,3.75,,0.0,0.0,0.0,0.0,1.0,69.86908912658691,0.0,1798144,7024,848,193,9.783548313673162,0.2498986840248108,-9.009446948766708e-05,2.281608295440674,0,0.0,0.0,0.0,,,58.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.11895545939177
50,1754485899.847994,6.75,,0.0,0.0,0.0,0.0,1.0,65.48453569412231,0.0,1839104,7184,848,198,6.844422312028728,0.21883116960525512,-7.922984077595175e-05,2.340989875793457,0,0.0,0.0,0.0,,,59.479166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.76190024509935
51,1754485961.508459,2.75,,0.0,0.0,0.0,0.0,0.9999999999999998,70.69860696792603,0.0,1875968,7328,864,202,8.378852874198518,0.2675124228000641,-0.0002357334364205599,2.315979242324829,0,0.0,0.0,0.0,,,59.479166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.1679137739067
52,1754486016.5373952,,5.1875,0.0,0.0,0.0,0.0,1.0,63.963210582733154,0.0,1908736,7456,896,205,5.885706025073203,0.11067487001419067,6.51925802230835e-09,2.4050382137298585,0,0.0,0.0,0.0,,,60.479166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.1631926513748
53,1754486084.5230372,3.75,,0.0,0.0,0.0,0.0,1.0,71.56053185462952,0.0,1949696,7616,896,210,8.013145971918174,0.22868943810462952,-0.00010303920134902,2.3082709312438965,0,0.0,0.0,0.0,,,59.416666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.2248198296839
54,1754486133.6125212,3.75,,0.0,0.0,0.0,0.0,1.0,54.024022817611694,0.0,1978368,7728,944,212,5.730030398304405,0.17703414857387542,-8.694725111126899e-05,2.3191006183624268,0,0.0,0.0,0.0,,,59.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.22555044370426
55,1754486182.834532,6.0,,0.0,0.0,0.0,0.0,1.0,63.36353421211243,0.0,2007040,7840,992,214,6.694463857271605,0.20248580276966094,-0.00017759555485099554,2.299675703048706,0,0.0,0.0,0.0,,,59.166666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0283789858472
56,1754486237.4020352,5.5,,0.0,0.0,0.0,0.0,1.0,68.39678883552551,0.0,2039808,7968,1024,217,9.189845108783913,0.25250335931777956,-5.472544580698014e-06,2.2707186222076414,0,0.0,0.0,0.0,,,59.291666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.4159255127397
57,1754486306.2121127,5.5,,0.0,0.0,0.0,0.0,1.0,64.98538255691528,0.0,2080768,8128,1024,222,8.789780612746046,0.24450395107269288,-9.996914304792881e-05,2.287898635864258,0,0.0,0.0,0.0,,,59.354166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.59605481560294
58,1754486367.8312325,5.25,,0.0,0.0,0.0,0.0,0.9999999999999999,72.09274768829346,0.0,2117632,8272,1040,226,8.660643528313557,0.19240342676639557,-0.0001084849238395691,2.3087233543395995,0,0.0,0.0,0.0,,,59.458333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.38257742323515
59,1754486437.211757,4.5,,0.0,0.0,0.0,0.0,1.0,55.67278265953064,0.0,2158592,8432,1040,231,8.034498603983298,0.16623468995094298,-0.00014058481901884078,2.2543397426605223,0,0.0,0.0,0.0,,,58.979166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.1657989025192
60,1754486504.7501101,3.0,,0.0,0.0,0.0,0.0,1.0,71.60974144935608,0.0,2199552,8592,1040,236,8.862979615352446,0.20606188476085663,-7.532639428973198e-05,2.2595050811767576,0,0.0,0.0,0.0,,,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.2266542234385
61,1754486567.0333703,4.75,,0.0,0.0,0.0,0.0,1.0,61.244553327560425,0.0,2236416,8736,1056,240,6.819802682175906,0.2127808302640915,-1.5770550817251205e-06,2.306386137008667,0,0.0,0.0,0.0,,,59.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8586926954879
62,1754486623.3935552,,4.4375,0.0,0.0,0.0,0.0,1.0,75.08845329284668,0.0,2269184,8864,1088,243,3.190564668142012,0.11602560877799988,1.862645149230957e-09,2.4842397212982177,0,0.0,0.0,0.0,,,61.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.3823463430274
63,1754486680.0576553,,2.9375,0.0,0.0,0.0,0.0,0.9999999999999999,74.80127215385437,0.0,2301952,8992,1120,246,2.9390551654493238,0.08939703851938248,2.4214386940002442e-09,2.5078469276428224,0,0.0,0.0,0.0,,,60.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.4530141490923
64,1754486742.311268,3.5,,0.0,0.0,0.0,0.0,1.0,61.21158003807068,0.0,2338816,9136,1136,250,7.618555715193688,0.2065126419067383,-0.0002057427540421486,2.27255597114563,0,0.0,0.0,0.0,,,59.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.93909306092235
65,1754486809.8439066,2.75,,0.0,0.0,0.0,0.0,1.0,47.53424823284149,0.0,2379776,9296,1136,255,7.785684421334376,0.2142021894454956,-4.787035286426544e-05,2.2974786281585695,0,0.0,0.0,0.0,,,59.291666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.263968941457
66,1754486877.3318834,6.25,,0.0,0.0,0.0,0.0,1.0,62.71466612815857,0.0,2420736,9456,1136,260,8.312800159954175,0.1945904940366745,-0.00014136997051537037,2.249803400039673,0,0.0,0.0,0.0,,,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.47368471137975
67,1754486933.2282476,4.0,,0.0,0.0,0.0,0.0,1.0,62.762290239334106,0.0,2453504,9584,1168,263,9.14304680380294,0.22210199236869813,-6.943063344806432e-05,2.2578025817871095,0,0.0,0.0,0.0,,,59.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.4547703986927
68,1754487002.0896823,5.25,,0.0,0.0,0.0,0.0,1.0,62.13603615760803,0.0,2494464,9744,1168,268,7.770880651381665,0.15773772299289704,-0.00017048558220267296,2.2833667755126954,0,0.0,0.0,0.0,,,58.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.38816866030515
69,1754487064.3791893,4.0,,0.0,0.0,0.0,0.0,1.0,65.97799062728882,0.0,2531328,9888,1184,272,8.142310395368447,0.2148276001214981,-6.339936517179013e-05,2.2664820671081545,0,0.0,0.0,0.0,,,58.9375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.7827425791383
70,1754487126.4731379,3.0,,0.0,0.0,0.0,0.0,0.9999999999999999,61.98699474334717,0.0,2568192,10032,1200,276,8.045122937513721,0.1755090981721878,-8.272761479020119e-05,2.283744192123413,0,0.0,0.0,0.0,,,59.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.85670433662654
71,1754487174.8842819,,4.6875,0.0,0.0,0.0,0.0,1.0,65.85569977760315,0.0,2596864,10144,1248,278,3.127759980630328,0.12621524035930634,1.769512891769409e-09,2.4220773220062255,0,0.0,0.0,0.0,,,60.729166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.0058235736355
72,1754487242.4178233,6.0,,0.0,0.0,0.0,0.0,1.0,57.19674229621887,0.0,2637824,10304,1248,283,9.807020497215865,0.20341390371322632,-0.00014836098998785018,2.208585786819458,0,0.0,0.0,0.0,,,58.520833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.2701289262033
73,1754487298.0785382,,6.125,0.0,0.0,0.0,0.0,1.0,56.205546855926514,0.0,2670592,10432,1280,286,7.264276736231814,0.16486669480800628,-8.800998330116271e-09,2.2994881153106688,0,0.0,0.0,0.0,,,59.645833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.91300676834675
74,1754487353.569737,,5.1875,0.0,0.0,0.0,0.0,1.0,53.818029165267944,0.0,2703360,10560,1312,289,6.147081583957364,0.10426151901483535,6.51925802230835e-09,2.4759037494659424,0,0.0,0.0,0.0,,,61.354166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.0980740368791
75,1754487402.6322842,4.5,,0.0,0.0,0.0,0.0,1.0,62.27894425392151,0.0,2732032,10672,1360,291,9.48480270252945,0.16829037070274352,-6.4101442694664e-05,2.237175798416138,0,0.0,0.0,0.0,,,58.6875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4077786275245
76,1754487457.948733,8.75,,0.0,0.0,0.0,0.0,1.0,63.95679712295532,0.0,2764800,10800,1392,294,9.55212635829645,0.20635525286197662,-5.788793787360191e-05,2.1973068714141846,0,0.0,0.0,0.0,,,58.4375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.29180724729497
77,1754487520.0769796,3.75,,0.0,0.0,0.0,0.0,1.0,61.8364691734314,0.0,2801664,10944,1408,298,6.164559787148765,0.17533946335315703,-0.00010031932033598423,2.3266152858734133,0,0.0,0.0,0.0,,,59.854166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.6451274753765
78,1754487575.3326936,3.75,,0.0,0.0,0.0,0.0,1.0,61.16311550140381,0.0,2834432,11072,1440,301,9.167458212293225,0.17184505760669708,-5.8341678231954576e-05,2.2238011360168457,0,0.0,0.0,0.0,,,58.979166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.64359400641365
79,1754487643.638861,7.0,,0.0,0.0,0.0,0.0,1.0,55.57713508605957,0.0,2875392,11232,1440,306,10.15156956646494,0.19433874785900115,-0.00012250603176653386,2.183893394470215,0,0.0,0.0,0.0,,,58.208333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.83352548714544
80,1754487711.153826,3.0,,0.0,0.0,0.0,0.0,1.0,58.49096179008484,0.0,2916352,11392,1440,311,8.864801084229185,0.18744378983974458,-8.725486695766449e-05,2.268764591217041,0,0.0,0.0,0.0,,,59.0625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.3011522517377
81,1754487772.8726122,3.0,,0.0,0.0,0.0,0.0,1.0,57.775843143463135,0.0,2953216,11536,1456,315,7.219325631925251,0.19721879661083222,-0.00012280200608074665,2.2732996463775637,0,0.0,0.0,0.0,,,58.979166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8785627753169
82,1754487840.5971222,5.5,,0.0,0.0,0.0,0.0,0.9999999999999999,51.77633762359619,0.0,2994176,11696,1456,320,8.23616512973537,0.18476794362068177,-3.994144499301911e-05,2.197430944442749,0,0.0,0.0,0.0,,,58.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.37455148685495
83,1754487902.510927,2.25,,0.0,0.0,0.0,0.0,1.0,64.02493119239807,0.0,3031040,11840,1472,324,5.280697417965351,0.15827890932559968,-3.73082235455513e-05,2.3092634677886963,0,0.0,0.0,0.0,,,59.333333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.7760778489501
84,1754487946.3444157,,5.0,0.0,0.0,0.0,0.0,0.9999999999999998,52.166277170181274,0.0,3055616,11936,1536,325,5.198609237281327,0.11106610596179962,-5.587935447692871e-10,2.407258081436157,0,0.0,0.0,0.0,,,59.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.28662230843616
85,1754488014.1885004,2.25,,0.0,0.0,0.0,0.0,1.0,64.0032947063446,0.0,3096576,12096,1536,330,8.12809034637608,0.17852635383605958,-3.7006940692663194e-05,2.2596410274505616,0,0.0,0.0,0.0,,,59.125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.86309682267915
86,1754488086.1601942,2.25,,0.0,0.0,0.0,0.0,0.9999999999999999,66.41772389411926,0.0,3137536,12256,1536,335,8.906178139016877,0.20539741218090057,-9.994395077228546e-05,2.267555856704712,0,0.0,0.0,0.0,,,59.041666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.6014187286207
87,1754488141.3924584,5.5,,0.0,0.0,0.0,0.0,1.0,61.981481313705444,0.0,3170304,12384,1568,338,8.76262219678266,0.17939053177833558,-8.924230933189392e-05,2.161638927459717,0,0.0,0.0,0.0,,,57.916666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7994680229874
88,1754488197.3460157,,4.9375,0.0,0.0,0.0,0.0,1.0,51.593953371047974,0.0,3203072,12512,1600,341,4.8073360543901895,0.1426115095615387,-2.0721927285194398e-09,2.4206521034240724,0,0.0,0.0,0.0,,,60.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.94868630353585
89,1754488261.6637821,,5.5625,0.0,0.0,0.0,0.0,1.0,64.54582810401917,0.0,3239936,12656,1616,345,6.3242896893818665,0.09776737689971923,-1.555308699607849e-08,2.2553382873535157,0,0.0,0.0,0.0,,,58.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.46094691171817
90,1754488322.77189,2.25,,0.0,0.0,0.0,0.0,1.0,73.48689436912537,0.0,3276800,12800,1632,349,9.280661423217202,0.18842110633850098,-0.00010550394654273987,2.2533143043518065,0,0.0,0.0,0.0,,,59.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.13577195325206
91,1754488382.302286,4.0,,0.0,0.0,0.0,0.0,1.0,49.019864201545715,0.0,3313664,12944,1648,353,7.542373864031477,0.1476322203874588,-0.00010682540014386177,2.227625036239624,0,0.0,0.0,0.0,,,58.791666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.02173995663674
92,1754488439.2240953,4.0,,0.0,0.0,0.0,0.0,1.0,52.21244692802429,0.0,3346432,13072,1680,356,7.996761289426504,0.18039449751377107,-2.6368163526058196e-05,2.2128556251525877,0,0.0,0.0,0.0,,,58.5625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.8141951823137
93,1754488503.4307601,5.5,,0.0,0.0,0.0,0.0,1.0,61.31967306137085,0.0,3383296,13216,1696,360,9.79775151156812,0.2056833952665329,-6.481707096099854e-05,2.135952425003052,0,0.0,0.0,0.0,,,58.145833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.96713557317247
94,1754488558.9285057,4.5,,0.0,0.0,0.0,0.0,1.0,54.178714752197266,0.0,3416064,13344,1728,363,8.746625888179812,0.2075612425804138,-0.00023097079247236252,2.1951428413391114,0,0.0,0.0,0.0,,,57.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.03570259149825
95,1754488614.8283076,,4.875,0.0,0.0,0.0,0.0,1.0,54.07493710517883,0.0,3448832,13472,1760,366,4.408695404910064,0.10482719093561173,-1.1827796697616576e-08,2.3399052143096926,0,0.0,0.0,0.0,,,59.895833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.39385537180686
96,1754488675.8257082,4.25,,0.0,0.0,0.0,0.0,1.0,47.949448227882385,0.0,3485696,13616,1776,370,8.827854984562869,0.1825265884399414,-0.00012416397221386432,2.20255126953125,0,0.0,0.0,0.0,,,58.666666666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.6894338780632
97,1754488737.2446685,3.0,,0.0,0.0,0.0,0.0,1.0,53.066229820251465,0.0,3522560,13760,1792,374,7.39440461483039,0.14701662659645082,-0.00012568691745400428,2.2470359325408937,0,0.0,0.0,0.0,,,59.208333333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.45879449106735
98,1754488801.8786886,4.25,,0.0,0.0,0.0,0.0,1.0,58.456289768218994,0.0,3559424,13904,1808,378,8.350129431390865,0.19015294015407563,-0.00014168014749884605,2.15642409324646,0,0.0,0.0,0.0,,,58.3125,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.91822576970816
99,1754488856.9488356,8.5,,0.0,0.0,0.0,0.0,0.9999999999999997,44.02855932712555,0.0,3592192,14032,1840,381,10.944312589168199,0.2298108458518982,-6.989091634750366e-05,2.1282605648040773,0,0.0,0.0,0.0,,,58.020833333333336,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.8740952194752
100,1754488911.4385366,,3.8125,0.0,0.0,0.0,0.0,1.0,52.524954080581665,0.0,3624960,14160,1872,384,3.651188120829449,0.0890959620475769,6.05359673500061e-09,2.4387243747711183,0,0.0,0.0,0.0,,,61.104166666666664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.84732352046797
